,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\4\\8.jpg'],3.341,184,81,,4011,['.'],,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,184,24,,3,,,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,185,9,,19,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,185,4,,2114,3.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,185,4792,['.'],59,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,185,1172,4,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,185,21,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,185,16792,,177,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,185,,,70,['.'],,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,185,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,185,1,['.'],1,['.'],,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,185,2,4,7,,4,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,186,4,,9,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,186,1871,,11144,3.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,186,7792,['.'],59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,186,1172,,71,,,1.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,186,299,['.'],,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,186,16792,,0,,,210.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,186,10037,,17,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,186,1,,3,,0.4,17.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,186,411,,11,1,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,186,147741,['.'],1111,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,187,9,,21108,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,187,111,,11224441,['..'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,187,1177,11,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,187,1172,4,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,187,499,['.'],,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,187,16792,,177,,,20.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,187,10477,,0.7,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,187,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,187,401,,4011,1,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,187,2,,7,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,188,9,,3117,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,188,94,,11441,31.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,188,11771,11,1117,1,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,188,72,,51,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,188,499,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,188,1792,,,,,290.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,188,,,0,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,188,1,,1,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,188,11,,41,['.'],,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,188,24,,11,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,189,4,,4,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,189,1,,1600,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,189,0.127,4,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,189,1172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,189,799,['.'],71,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,189,16792,,177,,,210.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,189,,,18017,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,189,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,189,11,,4011,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,189,14,4,,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,190,199277,1,,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,190,144,,1111441,3,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,190,1827,4,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,190,1172,4,51,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,190,799,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,190,1,,0,,,218.4
0,['.\\sipaimages\\4\\6.jpg'],3.536,190,,,17,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,190,78,,3,,['.'],7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,190,61,,11,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,190,718,,111,,,4.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,191,4,,9,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,191,11,,11,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,191,117,11,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,191,172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,191,99,,671,,,671.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,191,21,,0,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,191,11888,,180,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,191,1,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,191,101,['.'],1,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,191,14774,4,7,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,192,9,,3118,['..'],,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,192,14,,111,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,192,117,11,131177,1,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,192,1172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,192,44,,671,,['.'],7336712379.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,192,92,,177,,,21.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,192,1000.1,,107717,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,192,1,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,192,101,,41,,,10.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,192,24,,3,,4,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,193,9,,31108,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,193,11,,1111441,3.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,193,111,,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,193,1172,4,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,193,4699,['.'],61,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,193,21,4,2177,,,210.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,193,,,770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,193,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,193,101,,1,,,40.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,193,714,,4111,,,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,194,4,,9,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,194,14,,11144,43.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,194,0.0627,0.4,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,194,72,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,194,499,['.'],,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,194,99,,,,,210.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,194,10005,,7709,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,194,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,194,101,,41,,['.'],1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,194,14774,4,7,,,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,195,,,9,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,195,4,,144111,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,195,117,11,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,195,72,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,195,499,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,195,21,,477,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,195,1801,['.'],1000,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,195,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,195,101,['.'],411,['.'],,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,195,76,,7,['.'],4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,196,9,,9,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,196,41,,111,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,196,117,1,131177,1,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,196,172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,196,999,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,196,92,,3110,['.'],,
0,['.\\sipaimages\\4\\6.jpg'],3.536,196,14042727,,7700,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,196,19,,3,,0.4,17.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,196,21,,11,,['.'],1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,196,24,,3,,,7.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,197,49277,1,9,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,197,11,,11144,43.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,197,1177,1.0,59,,,151.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,197,172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,197,499,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,197,196899,5,77,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,197,141787,['.'],0,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,197,1,,3,,['.'],7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,197,101,['.'],11,['.'],,10.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,197,91,,7,,,4.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,198,9,,911,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,198,16,,11,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,198,117,11,11177,,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,198,31172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,198,199,,151,,,51.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,198,21,,,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,198,,,77709,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,198,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,198,61,,4011,1,,10.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,198,73,,111,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,199,4,,9,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,199,14,,111414,43,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,199,1.127,4,1,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,199,31172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,199,23172,4,51,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,199,1,,0,,,1311.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,199,1178589,,77709,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,199,1,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,199,101,,,,,10.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,199,14774,4,0,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,200,4,,91,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,200,,,111444,33,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,200,0.06127,0.4,59,,,19.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,200,1172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,200,999,,51,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,200,,,477,,,13107.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,200,,,7709,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,200,1,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,200,101,,4,['.'],,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,200,41,,27,,,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,201,4,,19,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,201,,,1111,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,201,127,4,59,,,19.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,201,72,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,201,72,4,51,,,51.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,201,,,177,,,210.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,201,,,7700,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,201,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,201,51,,1,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,201,14,4,7,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,202,9,,3118,,,15.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,202,11,,1444,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,202,1177,11,177,1,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,202,2,,51,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,202,72,4,51,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,202,,,277,,,13190.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,202,10027,,7700,['.'],,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,202,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,202,101,,4011,,,10.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,202,16,,111,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,203,9,,19,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,203,,,431,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,203,117,1,59,,,171.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,203,72,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,203,21172,4,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,203,,,477,['.'],,1310.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,203,11178,,7790,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,203,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,203,101,['.'],11,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,203,9774,1,7,,,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,204,9,,4,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,204,1,,1114141,5.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,204,117,11.0,11177,1,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,204,31172,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,204,14,,,,['.'],757271237.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,204,21,,21,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,204,181788578,['.'],10770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,204,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,204,4101,['.'],401,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,204,12,4,311,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,205,4281511177,41,31108,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,205,10001,,1244414,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,205,0.0621,0.4,1,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,205,1172,,71,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,205,499,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,205,21,4,73873110417,1,,214.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,205,,,0,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,205,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,205,11,,41,,,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,205,6,,7,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,206,4,,9,,,
0,['.\\sipaimages\\4\\10.jpg'],8.3,206,4,,111,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,206,11,,1117,1,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,206,21,,19,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,206,4,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,206,5999,,177,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,206,1000077,,7717,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,206,1,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,206,,,,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,206,2,,111,,,7.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,207,4,,9,,,9.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,207,4,,1,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,207,117,1,59,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,207,72,,19,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,207,72,0.4,51,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,207,21,,0,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,207,1118858,,770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,207,1,,3,,4,17.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,207,11,,1,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,207,24,,7,,,4.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,208,4,,3118,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,208,11,,411,3.0,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,208,41,['.'],11177,1,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,208,18721,,19,,,71.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,208,72,,51,,['.'],7376712387.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,208,,,,,,71.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,208,,,0,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,208,1,,3,,,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,208,,,8,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,208,14,4,111101,['.'],4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,209,5477,41,9,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,209,4114,['.'],1244111,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,209,9,,59,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,209,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,209,172,4,51,,,51.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,209,,,0,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,209,1188678,,0,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,209,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,209,101,['..'],4011,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,209,4772,,7,,,7.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,210,9,,3118,['.'],,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,210,,,101441,1,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,210,,,1,,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,210,21,,71,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,210,21172,4,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,210,499,,477,,0,27.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,210,117886,,770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,210,1,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,210,21,['.'],,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,210,78,,7,,,1.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,211,,,19,,,31175.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,211,17,['.'],114,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,211,171,1.0,59,,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,211,3172,,51,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,211,1721,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,211,,,477,,,210.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,211,141788.3,['.'],770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,211,14,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,211,4101,['.'],11,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,211,14274,,11,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,212,4,,313.77,,,14.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,212,7,,12444,['..'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,212,27,4,11177,1,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,212,21,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,212,21172,4,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,212,5999,,177,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,212,109.178,['.'],17,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,212,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,212,21,,11,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,212,14,4,7,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,213,4,,3118,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,213,179,,14414,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,213,11,,59,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,213,172,,51,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,213,72,4,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,213,,,177,,,2144.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,213,,,17,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,213,1,,3,,0.4,17.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,213,11,,4,,,10.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,213,4,,7,,,7.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,214,99277,1,9,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,214,4,,114444114,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,214,41,,1117,1,,171.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,214,21,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,214,72,4,,,['.'],1237.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,214,199,,477,,,244.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,214,,,770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,214,419,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,214,4101,['.'],1,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,214,42,4,111,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,215,9,,9,,,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,215,11,,4441,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,215,,,59,,,171.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,215,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,215,1792,,,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,215,5999,,0,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,215,,,17,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,215,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,215,11,,1,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,215,4274,,410,['.'],4,117.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,216,9,,9,,,
0,['.\\sipaimages\\4\\10.jpg'],8.3,216,11,,44411,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,216,117,11,821177,1,,17.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,216,21,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,216,72,,51,,,1.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,216,21,,1310,,,153190.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,216,141787789,['.'],7717,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,216,11,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,216,11,,41,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,216,12,,0.7,,,7.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,217,4,,9,,,1.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,217,,,44411,3,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,217,11,['.'],59,,,15.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,217,21,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,217,1172,4,151,,,
0,['.\\sipaimages\\4\\5.jpg'],-3.596,217,5,,131177,,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,217,1817088874,,7770,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,217,1,,3,,4,17.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,217,21,,4011,,,1.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,217,14772,,0,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,218,49211777,21,311,['.'],,19.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,218,,,12444411,['.'],,
