filename,digit
thKUVHNw_0,0
XhXDsnbn_0,0
qVgIS5io_0,0
1DUdrO0Q_0,0
Vjy5Lwem_0,0
AXQ9J899_0,0
3VzVVdDr_0,0
FgPtA0N1_0,0
LZqPQa1t_0,0
dQTuCkR4_0,0
f60y3kVk_0,0
BdAMiKck_0,0
P9yz4oVz_0,0
2DoNqx0M_0,0
zo1dd7dy_0,0
S2NbGQIp_0,0
xxKjsukB_0,0
pv9OyNB2_0,0
QPziXij7_0,0
GeAzPtmL_0,0
ko1rCQmk_0,0
nJmX2DFw_0,0
qFUPFmVG_0,0
fu7AZbSI_0,0
G7NOrjD6_0,0
Q3P5gdNo_0,0
YtzPkKMG_0,0
jHjg4ARE_0,0
fHsqgZDK_0,0
yw3uDTmb_0,0
VaJ6WN4g_0,0
Sgi171fi_0,0
PfXMcyzI_0,0
s6CdG1PM_0,0
kAfNe4oz_0,0
GBclLlAs_0,0
V07Bg8CC_0,0
xriBDw94_0,0
dWBJRhsK_0,0
13KdGLuJ_0,0
UfKKPElo_0,0
W4DO8DpN_0,0
bZHTOm0N_0,0
2SQHhvaX_0,0
DxKA5YOB_0,0
RyvLgWb1_0,0
S3EKJmxI_0,0
N43bMIrV_0,0
xtRzD9Fx_0,0
MRTZZt8j_0,0
qZskXrH3_0,0
8QlSqPaG_0,0
YUbkb0tu_0,0
ORPk9dOH_0,0
8HFHeY6I_0,0
1ACMpEKf_0,0
qWz3kufy_0,0
uCxLVHwL_0,0
LrFkrttn_0,0
re6vRKOH_0,0
aroWwJTb_0,0
qvG81zrB_0,0
mms4quaN_0,0
9RjDeNq5_0,0
NutgU8OQ_0,0
DIP22Sgr_0,0
3UG1cgX6_0,0
P7quATUb_0,0
kkRARii9_0,0
VEC6ggrn_0,0
q83MRtUg_0,0
1K8JNSVP_0,0
069Kshwz_0,0
vrk1Db1F_0,0
b3uK6hjJ_0,0
gjh4li5G_0,0
oCXj17e5_0,0
nyy1JTPD_0,0
mH4lHe18_0,0
RhlBsDQs_0,0
76SYcBpt_0,0
lWLza3RR_0,0
J4scku7O_0,0
303UY2pX_0,0
ka9udOa6_0,0
BQyl8Zz4_0,0
SLaAE1Lg_0,0
6z7CkYfi_0,0
etB1nK9p_0,0
KlBnC1b9_0,0
UfpsLiIv_0,0
2qGdD28L_0,0
sxnIZ4jx_0,0
tZTJRbl4_0,0
AqOAs5p8_0,0
EmTbpENu_0,0
3DBXprPU_0,0
Qa4ESg4J_0,0
LtDM3W3z_0,0
N23HJJe4_0,0
uhqU7LDd_0,0
3uxEdNOq_0,0
qrr8TFLG_0,0
vNNqSdS2_0,0
wHb8QBG2_0,0
iIEEelLG_0,0
kOEZgj0f_0,0
negFxcyX_0,0
PhNhiRM4_0,0
TUWGXBGT_0,0
k4I2S7rd_0,0
uc1afvxS_0,0
k4bZXF89_0,0
PmKo3tMl_0,0
PpXRfxxg_0,0
DpgfjR1Q_0,0
kXpwl6oU_0,0
c9wSxEIs_0,0
IQpD8ezi_0,0
pSFAJXkG_0,0
reZyaXPT_0,0
5fa0CRHn_0,0
XPv3At5c_0,0
JUP74hEU_0,0
NW4EI9zd_0,0
qZQV3uVU_0,0
UAOuBcdG_0,0
4GqyE3pZ_0,0
9LmhGSDB_0,0
ONjH3qRs_0,0
Qygy8Pcm_0,0
LNlZGtNp_0,0
5Pw4gQQq_0,0
BZ1e8glT_0,0
uJhiMdDI_0,0
7qoZBVkd_0,0
FIcEcaWY_0,0
4elx4Xh7_0,0
E805WKv1_0,0
zHxJRE81_0,0
M58uiJ8Z_0,0
oTeCdIvr_0,0
hmZCOhId_0,0
mrUgfrlC_0,0
OzPx1IXm_0,0
zBuidtgu_0,0
4D5Z4GpC_0,0
AkhyhjeO_0,0
2uaZYB1Z_0,0
22IUcJtU_0,0
YciIFlMO_0,0
vjKwtORJ_0,0
Zd2kpIzV_0,0
JVFhZc3q_0,0
aq3xkulF_0,0
NLD1r5qE_0,0
5n6Ic8sh_0,0
Co80tcq0_0,0
cVZt7nYK_0,0
V8yfTNIq_0,0
TovUhsCW_0,0
0WDpUzYZ_0,0
8nKvTbgv_0,0
2mS24fwp_0,0
pRruszqV_0,0
Q8tP4w9O_0,0
0pN0M1Vs_0,0
VIp3btUH_0,0
zcLf5ok5_0,0
OkpZtoMK_0,0
oCpaz59l_0,0
vht9R93E_0,0
HoSqsaFY_0,0
hxXeLYyV_0,0
lnatsV5v_0,0
tiiJhIKw_0,0
HgdbnZ4U_0,0
KI81VtPa_0,0
iMouijJz_0,0
0QOPyNZo_0,0
F4isHqhn_0,0
8M2ekNHt_0,0
AyQvBYD4_0,0
4FMNfJaC_0,0
91ojnzRJ_0,0
8p1AVKFx_0,0
UsCo5irL_0,0
OFK6LfKN_0,0
zgbbJu2o_0,0
dNrrzDsW_0,0
vI2ps1hA_0,0
4jDAvluP_0,0
iUJEqKSq_0,0
GpGQW1sL_0,0
ua8sQBPG_0,0
BF5Rzmxj_0,0
Gxu9Iq25_0,0
KM8edfrX_0,0
4FJ04Vfl_0,0
uhDg9wzQ_0,0
djOlBfQd_0,0
RPtOKenx_0,0
lZcvzJL4_0,0
Hlh4SxUJ_0,0
TmMBVEql_0,0
f5s9VdQE_0,0
nNWCujCs_0,0
BlWZJ2HE_0,0
akxIMELA_0,0
UXz533FR_0,0
kOQwISG9_0,0
GmKJuTMJ_0,0
AR35H0Pw_0,0
7Hs5sZGo_0,0
hnu2beLr_0,0
RKqmgr16_0,0
oXWX2NEe_0,0
3SJLlrqp_0,0
RK9AO2my_0,0
ysvXGa7q_0,0
9cmfRb6H_0,0
6CNmU2YC_0,0
yULACg2A_0,0
RSuBGiiJ_0,0
OVlKXetf_0,0
1pszI6CA_0,0
qhnHQLoc_0,0
rZd9BQh7_0,0
ghnG79Pc_0,0
D9sD7IYb_0,0
AmK2t5ti_0,0
7vrfua1g_0,0
OSUXsq3q_0,0
9nzSLnft_0,0
dv0DSmql_0,0
w1uB4Hs4_0,0
zvPqXPRI_0,0
duzOPMkP_0,0
lVim6WKO_0,0
mHgvXdkV_0,0
AUmYDMor_0,0
vD2FwfmM_0,0
Kk5vdtuR_0,0
Z8chTLhE_0,0
bTZwGZG6_0,0
nev3Virz_0,0
OSvFfP6w_0,0
5CX9e3ua_0,0
Oais2k0G_0,0
e8iyPO5e_0,0
i5KmcH1b_0,0
HRZQYjH4_0,0
ivk3B5bx_0,0
QuRvLlaB_0,0
DNyqBZed_0,0
0IFUnM7x_0,0
j06Ko20z_0,0
qcEOyHo0_0,0
54jSf0y9_0,0
zeVSqX6z_0,0
DG5yWOhf_0,0
B41wG3gx_0,0
vfiQvRdS_0,0
zbZidAMD_0,0
oPxtpd3k_0,0
BztqciVO_0,0
MxvPwMZm_0,0
r89wL9xn_0,0
TSYOUXzg_0,0
av8FSbah_0,0
0xo1rEma_0,0
VgvJ9PXC_0,0
y4oDZIyd_0,0
3u5wPvtt_0,0
EBcqbmr0_0,0
lKczpmWH_0,0
InP7UGIo_0,0
9AERyRyj_0,0
N6jn1AMy_0,0
S5GTaJDj_0,0
NYYeTvXh_0,0
xuaJtu7O_0,0
xErFwqUf_0,0
n1XS4U80_0,0
kKgcZVKv_0,0
VKs5tS0i_0,0
aGsTGAXZ_0,0
06h3xUb7_0,0
lVLTVWWp_0,0
EupmLfV2_0,0
4SYcyxjB_0,0
NQRIFB2n_0,0
46OUBRM9_0,0
qhN2rKmu_0,0
ww4AuZeZ_0,0
QnhBW939_0,0
PG3qDloe_0,0
N4qaXavN_0,0
Gh6q6k2H_0,0
2q8dZqoE_0,0
HHQK0kgJ_0,0
zgtHzSCC_0,0
nqo3wzKw_0,0
JTaNlmE5_0,0
rC5iKVCj_0,0
60uWy7lJ_0,0
g1x730qA_0,0
NmpABqDO_0,0
irbzDi4w_0,0
X9i601Gy_0,0
KTE7OVHR_0,0
jnxAKK9H_0,0
uDYK4fgS_0,0
MIN8SEwA_0,0
FW6MBquf_0,0
SmNEcPwS_0,0
q3hoEJak_0,0
K1bT5o5v_0,0
j3bY3w9X_0,0
km1u0CvD_0,0
xBK6llpE_0,0
6iVQLzea_0,0
LfxqUsdt_0,0
3Bs42ok0_0,0
RgXm2zkf_0,0
lYufqIjs_0,0
qhkxOQlK_0,0
yfNNHVJb_0,0
DR7vw3aJ_0,0
QJyXZ1Bn_0,0
QMo1yUJf_0,0
ONtmy01h_0,0
t84u5z9i_0,0
7vGOqx4a_0,0
9UKPVvhA_0,0
RCFi35AM_0,0
X66n8eIW_0,0
u7EBuMq4_0,0
skrCaX2R_0,0
tscFrGaQ_0,0
8Qz7DHNl_0,0
VLbmlRTF_0,0
csuStNbs_0,0
YN4nEu7s_0,0
h3qgw8yy_0,0
QRDLQND7_0,0
qTwgELi4_0,0
FLp53fOU_0,0
FRaXLCgX_0,0
0UmT1Juv_0,0
fTKstjXK_0,0
sZSeg0b9_0,0
oCED4d6w_0,0
9vTv83QO_0,0
wi1AJ9SM_0,0
JgUBylKg_0,0
FmnY14PE_0,0
i3pnXup5_0,0
Rc9QN6Hh_0,0
K1i60Pl4_0,0
x4LJQMiV_0,0
Mn4AcOwz_0,0
Ch1lk5dl_0,0
8wwInxTY_0,0
dKZb9GSN_0,0
aGKUzx7G_0,0
Cp64j2DB_0,0
1lbDBg80_0,0
S5JBuJT7_0,0
hRqpivxb_0,0
1G6dPY7G_0,0
ffAhQl2k_0,0
EL5xBfwd_0,0
VHbqe5T7_0,0
p3GM60yJ_0,0
McmWpD4k_0,0
V8eBqd3r_0,0
Fy6pqTvc_0,0
WzYJG62S_0,0
s92pT8Z9_0,0
32qI5MEx_0,0
76vNmUqD_0,0
qFWnXVKF_0,0
qa9zYzGk_0,0
TSjtRbxV_0,0
RQBtyOB5_0,0
AExCole4_0,0
pXsA3SBl_0,0
pJpDNCCG_0,0
QYgB1kRc_0,0
tCzTEPeK_0,0
AWFq5Y4O_0,0
8jN2rmow_0,0
71kkBxvC_0,0
mtd0PKk1_0,0
uEkSoBwE_0,0
D4Q1cBEV_0,0
omp173ZS_0,0
54M2CZSY_0,0
MYw8dOK1_0,0
6mRj4AXJ_0,0
c2JBr6Lj_0,0
qSd6i9Uk_0,0
enJghETP_0,0
21UZpyGM_0,0
L2TkmlQq_0,0
xaYjXL2d_0,0
2LkhX19Q_0,0
9NF2OPgD_0,0
OiTlTiuY_0,0
IT1QXaqB_0,0
f62qGkS6_0,0
R9NEm64D_0,0
dSSZJW3B_0,0
ZKZXOIiR_0,0
QAl2nprZ_0,0
D8xYDwng_0,0
V6wxALZq_0,0
AC3sPYxx_0,0
2nqTIKX2_0,0
ehevEKtk_0,0
WtgutKID_0,0
TkTUexy5_0,0
v8qUVv0r_0,0
prpKWHxm_0,0
VS0CvjhT_0,0
eAoXMqYp_0,0
2wAkIGqq_0,0
8hu8RtJC_0,0
jzM0sGAn_0,0
LSctgAs4_0,0
bFTrMPxD_0,0
d1CZfwgz_0,0
JPkErZXb_0,0
8ACnJmcf_0,0
KzIr9rwj_0,0
9WrcpZvU_0,0
cctMi7Ba_0,0
ONnVUQbQ_0,0
UWCte6qr_0,0
T5dXgIdz_0,0
xZW1kQCo_0,0
G1lPydQV_0,0
sJKGj3GK_0,0
m4c1ZQYz_0,0
rEMpNoEB_0,0
2dlbrz7B_0,0
MsfdnhYE_0,0
WX2NOJQK_0,0
VTd9xwUT_0,0
NR1j37cL_0,0
HTPrlvXD_0,0
tNab7jL9_0,0
qbAnnN08_0,0
ft7txpat_0,0
3UecCSHM_0,0
9jteyxXH_0,0
xCAs3GA9_0,0
h8IdtHnT_0,0
AzT7bKjX_0,0
3ETLceKE_0,0
ztRLGp2p_0,0
Vx5vgBY8_0,0
u6OCADmN_0,0
oCYGtkNl_0,0
oUB4hwNV_0,0
kvYMuLRk_0,0
lcUOjlv4_0,0
aAPeebgi_0,0
IdW138ee_0,0
yKaxOuKA_0,0
vs6J0OpZ_0,0
84bo23Hp_0,0
GWDgerCZ_0,0
cXsOrqHh_0,0
nmaoSHg9_0,0
3Aw9zerI_0,0
iLkHiyNw_0,0
kp0UMKYy_0,0
uNvWOIvg_0,0
QE9jGaFD_0,0
VuvwNMhq_0,0
NPEj8FES_0,0
u6Mjep45_0,0
MmtATtay_0,0
FPchxdk7_0,0
TuGOc747_0,0
JuCobNB3_0,0
5C0B41WG_0,0
bOFmL6dR_0,0
lFG0wxr0_0,0
LzebxVHP_0,0
bRPj3gQa_0,0
kR52HRxy_0,0
WlbCCQlz_0,0
ENhYMim5_0,0
lsMT3Iq3_0,0
HKdzvdTB_0,0
WnkzjKAN_0,0
zLC3U2xi_0,0
aOi2u44B_0,0
ifMhIPpy_0,0
VxE8YU0R_0,0
V7KniB2T_0,0
TANzfZt8_0,0
E8RxECJ0_0,0
9QoYTY1G_0,0
cpEsvydS_0,0
5ZsaRHvq_0,0
W006yHIM_0,0
nPfgV8l5_0,0
PKtqthmK_0,0
84GXc5XU_0,0
ZxfKZelp_0,0
9dVUZHyb_0,0
rxlajcSM_0,0
qtKyVrDy_0,0
p7GhwSSF_0,0
HVNK689i_0,0
fk6CWerU_0,0
TtYV4xoM_0,0
5HxTaf2P_0,0
9Vom2q5H_0,0
J4d9Oi9S_0,0
ip8J1sud_0,0
3pypTmza_0,0
Bm1uhNNx_0,0
V392r8iG_0,0
zu2ux6Ln_0,0
5Pc6wOJ6_0,0
OTL2KBAT_0,0
S1qGqthb_0,0
9nQbhpGR_0,0
IkacFwBB_0,0
hYWw2y8L_0,0
YcaffsMp_0,0
hmiCSsmk_0,0
uWKGdwVq_0,0
TKVK0Qh9_0,0
pDIw7uHS_0,0
GseKueHy_0,0
nHYa7HM4_0,0
UimvjEfH_0,0
vytGZKzx_0,0
1JCqAVQ0_0,0
asYPI4vL_0,0
EJbMOX2V_0,0
4QEkpOar_0,0
BLRlYyMG_0,0
urEDsVMq_0,0
ynERSXBS_0,0
Ugl0thIQ_0,0
pSP5x7tD_0,0
8hxrnX4H_0,0
lPNgb6Sc_0,0
TvY2V8yO_0,0
KmBFYFiB_0,0
TQqEkkGy_0,0
oKdg6pbX_0,0
JeYE1kzy_0,0
70ypPMJA_0,0
s3Dk8R8H_0,0
23DDDMU3_0,0
IfgYR9ge_0,0
Yqzp6hvu_0,0
6MY6CtVe_0,0
W93UQVQp_0,0
FLqZwsOS_0,0
h7v0bijQ_0,0
lBv9Futg_0,0
KNQ8gYJi_0,0
giirbm0O_0,0
PFZISbYj_0,0
Yad4OLJE_0,0
EPOfTkAx_0,0
D7GHGFXM_0,0
xAEdmnzY_0,0
hG5kg5aE_0,0
ARomgPVz_0,0
b2Gg2pT9_0,0
IXTy13E2_0,0
e89mpne6_0,0
2l4SbLzH_0,0
JlWxbOJJ_0,0
vnNuhezn_0,0
bOzrjHrT_0,0
2SNGq81R_0,0
oguFQJkm_0,0
1PJ1OBAO_0,0
i9ZVdwLu_0,0
f1rg8Rmo_0,0
iVTBrvY1_0,0
zjIQjmYL_0,0
DBEg8gd4_0,0
XNo4wkM5_0,0
JjsZ32Lb_0,0
5CpBrGuj_0,0
EmV81GVY_0,0
0HurhSiD_0,0
mvG7pZNK_0,0
yXOWB1nh_0,0
o4KAnMED_0,0
SXBbW1dG_0,0
U83YKx3L_0,0
NwIGB3Dd_0,0
nBtJlQeD_0,0
mzTygfba_0,0
FPsreIRY_0,0
tOk5TnlF_0,0
z7an74vI_0,0
eZPpqVM6_0,0
SoO0jkgR_0,0
X8nPBkDY_0,0
itSCLC4J_0,0
QDtQ4Nin_0,0
3d5J5jXi_0,0
qHH7SgEh_0,0
DPIxvzZi_0,0
9B3xL0To_0,0
5ChYra5m_0,0
YpkL5OSg_0,0
frHATLcc_0,0
9siZQRtf_0,0
BDGSP6DL_0,0
fU7XBVOE_0,0
k14kRU9S_0,0
kLHkY2lS_0,0
h4TkG26T_0,0
K2D4m7og_0,0
d8APDsRO_0,0
5AbCbISE_0,0
JuoNPbJx_0,0
NoVX1C6b_0,0
NlaOfD7G_0,0
AOK0ZRU7_0,0
qx71G5uA_0,0
LyxaQZAx_0,0
vh8mYZAv_0,0
bhFva6hE_0,0
mbtylDf2_0,0
aY1uYgEU_0,0
2CsXPKvl_0,0
YKpakEdZ_0,0
xK802brC_0,0
WPps4pth_0,0
rIStgT0O_0,0
JHFDH0Lb_0,0
9ONEpY7V_0,0
BmxaDN7w_0,0
CbJBEIn6_0,0
CG94SVf0_0,0
KNgDJZ1E_0,0
qdI7TD5s_0,0
9wbEZcOZ_0,0
3ffNiM0W_0,0
PZMPx8rB_0,0
CZvx1cuN_0,0
ZINutmsY_0,0
MN78w2uS_0,0
bCTHkrTD_0,0
XeSlWECw_0,0
braimVWE_0,0
0QEMEwiU_0,0
xIOHRuGd_0,0
5kBbgABL_0,0
VeernewI_0,0
hnFosR09_0,0
e9BSJmxT_0,0
7B1i0agy_0,0
aNxQV9x1_0,0
TPHMGVjQ_0,0
OMNCfWA5_0,0
Nv2VDa6J_0,0
4m2Iyjvs_0,0
A7Agp91M_0,0
nJXEx46b_0,0
pxUpzyh2_0,0
Hv6352Y3_0,0
Gsrvvzhm_0,0
MFVqfLC2_0,0
WpY56d0n_0,0
is3mlr8h_0,0
a2SrstQM_0,0
TgeV6I1M_0,0
3nEXmejo_0,0
tEIO3dzo_0,0
UoZgVbkW_0,0
il8gKGGN_0,0
tFRkf7sk_0,0
suc1kaf9_0,0
QeEptBeA_0,0
IRNp3mnm_0,0
HVG8VFw7_0,0
WQpVczuj_0,0
TTwYXk8q_0,0
Kbv4gjLa_0,0
98GR45Va_0,0
XWOqfCMQ_0,0
GMn9d4k4_0,0
xafJHbvX_0,0
s0QPqwl7_0,0
9UKLPShu_0,0
qu71pqNf_0,0
2L1iIyki_0,0
4vSaFkvU_0,0
vfDE3KZV_0,0
oN84aSYg_0,0
ZyGsXCuH_0,0
1yHsRVU7_0,0
ZvXreeFc_0,0
SGhhzp8t_0,0
FNUAwA0s_0,0
QTt8QGdS_0,0
GzZUjieU_0,0
ZrLw0Wqd_0,0
LMDelidQ_0,0
vGLezuRh_0,0
ls2jbLyH_0,0
1LDvkPXB_0,0
Vnznqll0_0,0
HnOogyWA_0,0
EQ91dtwm_0,0
8SUpsuQF_0,0
jDNjS7PF_0,0
Pl088EJp_0,0
qgGDIb12_0,0
emnn8Vvx_0,0
DaAstJXY_0,0
K0ZED9Er_0,0
X6x4qD6x_0,0
Eyw3c7ao_0,0
vrVxIF7k_0,0
ESJwGygH_0,0
hxCMjmqc_0,0
iHTW1evz_0,0
XmHfbAfk_0,0
niVATOsy_0,0
jstRafex_0,0
qPaQkwcH_0,0
jL2OqXJm_0,0
XZgbWF3g_0,0
ftuDYhZb_0,0
wWJflrzV_0,0
SR93L0wq_0,0
oF6gaMzC_0,0
kPIJF7jV_0,0
AsEbEdQ2_0,0
YjwNsqSz_0,0
l3GL4duq_0,0
LRMdgqK8_0,0
41WrDUx6_0,0
gZ45r27F_0,0
JhFv1PtA_0,0
RRHJjP7N_0,0
pqzZ13pd_0,0
Ze7ZO22z_0,0
Ekc3nKWq_0,0
Dv8XuTgZ_0,0
8pvmgcbR_0,0
8TqQhCNL_0,0
QKlGLYk7_0,0
gbCBVfnI_0,0
AaQB6G8t_0,0
NVki1J4V_0,0
uGuS8rLm_0,0
0fArGJAT_0,0
6F6zMdOI_0,0
maG5Ma4M_0,0
tcPLI4ay_0,0
LdfsL3FU_0,0
GLjKb8gc_0,0
DLRGFyuc_0,0
hVdiPovU_0,0
NFipjZ8h_0,0
Hsr6I7YI_0,0
XiZvilDv_0,0
205ffHyk_0,0
uR6QniQf_0,0
tv217FyA_0,0
zbCtyA0o_0,0
uL5NGsSv_0,0
9nzL7oc0_0,0
P0hhWI7X_0,0
sFXUeHJU_0,0
sG6U32iH_0,0
uBsDqvRD_0,0
DKKwhrJ8_0,0
iPxgJAaL_0,0
C0VgrOyn_0,0
iHPSIune_0,0
sRDNHJwE_0,0
yQiHEHgI_0,0
Pli1Lx5z_0,0
5eX7dB5R_0,0
v6AVw1rY_0,0
NRrVglBF_0,0
7EqA7Suj_0,0
PDGYaa9n_0,0
f7vsPLQv_0,0
M8xyHN1t_0,0
H0jq5b0M_0,0
rWYgvBtk_0,0
Nd1b1CGj_0,0
fwcjpR0s_0,0
7F1S9oKH_0,0
NuGUpCTm_0,0
Exm5zGrH_0,0
zN18mVGt_0,0
aBDReVJh_0,0
lsKk6Pau_0,0
aR1p8sHy_0,0
9kYbyzZK_0,0
M1Wo36Vk_0,0
dIj9JsdW_0,0
D4UxMSWk_0,0
hVtZx36D_0,0
1E92oX5S_0,0
8eJTWrY7_0,0
XyQh85dj_0,0
4cSPPL58_0,0
cu3wKDPY_0,0
qULdTJQE_0,0
R1HCOiL6_0,0
GJqcCW8f_0,0
BKsMQNRc_0,0
aRQojTXQ_0,0
mrCJ0R6s_0,0
oCzJJCk8_0,0
mNoJvL9Y_0,0
ztUaxa7y_0,0
fkIxuT8l_0,0
ZEU3KkKq_0,0
4G9rX0u8_0,0
oVkPgv9N_0,0
ayYgWZcM_0,0
eG094UUn_0,0
ASvnvqk0_0,0
hTUijxp4_0,0
nBWh9cGF_0,0
yZ0VvqyH_0,0
Ai7Xgw1Z_0,0
FUCHOqeZ_0,0
8oVKkxsM_0,0
OzmB4EaX_0,0
RP75eon2_0,0
50vwypMH_0,0
h2GZH6Qj_0,0
7Yl3LJ20_0,0
3hEUdrYl_0,0
KqZc14sM_0,0
ubjXVsHB_0,0
s2eVCwXY_0,0
SCA1TeCe_0,0
OHKmFjTP_0,0
NvjdrYal_0,0
Nwh2S9ih_0,0
0BDCEMa2_0,0
ukNOhOeV_0,0
QcshkNvM_0,0
EovrfWY7_0,0
Zh6GccnT_0,0
8uHimUHE_0,0
duHl4elT_0,0
fvzlm0rm_0,0
DyswXiYt_0,0
ddG3dd8Y_0,0
tolEpZ4o_0,0
jo8omf04_0,0
EXcZNCvS_0,0
OynYb0BL_0,0
eFNrLgdG_0,0
BsVv5xEe_0,0
A389o6St_0,0
4Hh20XXs_0,0
56RdMJI6_0,0
XrwXT1Kj_0,0
ofgitDJC_0,0
nxk0ZThO_0,0
RgrfgGng_0,0
4GBFEH75_0,0
4OX0ORJM_0,0
t0b4bTFA_0,0
LfHVToLW_0,0
0eVEHFYc_0,0
WVxiDHlG_0,0
En4gsrER_0,0
obcEH6W6_0,0
vC9Rml9z_0,0
dM8tQaI1_0,0
lDZx4a2z_0,0
Ptb98BVe_0,0
DikhuaI4_0,0
G6752klw_0,0
mXREm0oN_0,0
YVsGLzfx_0,0
bbEBDvbe_0,0
sldrs9pB_0,0
sUafAM9e_0,0
A4X7PFiu_0,0
jiLezwUF_0,0
IV2Y1r86_0,0
JhqFFZ1B_0,0
6HHkFwN4_0,0
uwDZd0UD_0,0
QT2XWeRC_0,0
lZJfW59p_0,0
kfsLrN7h_0,0
6JFO3CJ3_0,0
W5P7ITVj_0,0
ujWyOrfB_0,0
FlZmXkE1_0,0
kWaJ8Kzs_0,0
pJ0LJ2DG_0,0
PMo3ctAD_0,0
awiKGYvi_0,0
9X1K6IGn_0,0
WazYrNCt_0,0
ZXsI60NX_0,0
BZZ28miS_0,0
Dql0LRk0_0,0
z9qaSNo7_0,0
70yy4rEY_0,0
nfyVtVGo_0,0
02r1Rw16_0,0
qTskkQJK_0,0
Oaabd71m_0,0
r42AqECq_0,0
0zI6sS66_0,0
jauii3yx_0,0
RYAoo9O1_0,0
BYYFRuPC_0,0
4AbTdfjZ_0,0
Cu9fk0YM_0,0
M5UWMxkn_0,0
ESTh9H4r_0,0
1dcxWv55_0,0
aLxQ6SPW_0,0
2zrGJu9m_0,0
eHP6AATi_0,0
rXCLv4iZ_0,0
lajBls3l_0,0
pvlGt6k7_0,0
DWQ7716b_0,0
dmDOiJq9_0,0
MizX7oHZ_0,0
BhIvoiXw_0,0
matiLLE3_0,0
4u8KOORe_0,0
UoCYyHxi_0,0
rVAU0zR8_0,0
3YUM9J6A_0,0
FUmSTinc_0,0
GHFFBsyP_0,0
MVyrTUic_0,0
z1y4OXWf_0,0
mDkoIC9m_0,0
BED0rRrs_0,0
YE2FoUSk_0,0
4ajUlzSp_0,0
n2fpvB4n_0,0
HQcm1GXA_0,0
RhEX0Wb5_0,0
p582Ybif_0,0
tRfuetD7_0,0
gvItMMli_0,0
XvvL5n4R_0,0
Hjvf37Tq_0,0
e1tcQQir_0,0
XhzWMeRm_0,0
yFhmFRRP_0,0
s9Qv85y7_0,0
wgJ6bzCb_0,0
nypH1jU1_0,0
wnrl6bU9_0,0
qvBAEBWE_0,0
jzISoLTu_0,0
9otJJUK1_0,0
8FG1O8nS_0,0
sW4XRddN_0,0
vwltBJjr_0,0
kQy3LhRB_0,0
S8m7EIMX_0,0
fc3li7Kf_0,0
4I72h1pf_0,0
NdYWbMgH_0,0
vspi8vUg_0,0
C3kBl7QO_0,0
1tHLnm67_0,0
rdepAUIS_0,0
b1vMvwDe_0,0
p3YWrYbi_0,0
fp2YYw1P_0,0
OL0pR6ei_0,0
ODwNNIDn_0,0
ah45Sqwr_0,0
vvy4oIxa_0,0
D6SRSVcN_0,0
Le1s8wOu_0,0
GXcV66jQ_0,0
9NcUiMRm_0,0
AFs8aVNO_0,0
2OfJ1FEG_0,0
MJ7WTq2L_0,0
lI93DFm0_0,0
53zkkUlQ_0,0
0R3xvz8w_0,0
a7J97jw4_0,0
SIVhiOKK_0,0
NAVn4InT_0,0
E0SqBANA_0,0
NwUrix2d_0,0
neo72uWW_0,0
HAf6sf9N_0,0
hbxJEv1k_0,0
9FKM4v6C_0,0
VUIQwlzk_0,0
dNcvE18R_0,0
64Y6HWZn_0,0
dGWqg9Ol_0,0
4dgkOcRA_0,0
X654CqQC_0,0
J8Dy6vTY_0,0
Ukkenqwx_0,0
SsDj00aD_0,0
RkhQZdv5_0,0
QISWKbwR_0,0
7PBSQnZY_0,0
OcUL7JbS_0,0
SuxUHfZU_0,0
aaRkHAIu_0,0
LfZRBL5q_0,0
23hLQ55c_0,0
hk1CaTyW_0,0
3R1JOIBZ_0,0
PvvK4rkD_0,0
wLcHp7ov_0,0
GKfzCXac_0,0
5fUizwk5_0,0
e9CUfsKW_0,0
XEeOyS9O_0,0
EzJhDFJI_0,0
byVLMmAY_0,0
jQfWghC2_0,0
jNHmkvWA_0,0
77buJYpj_0,0
VEuXN23d_0,0
RpbfDY4j_0,0
xifIPVw2_0,0
fvdX25wq_0,0
lF8m67Uf_0,0
LoY8C3N1_0,0
0awx4zF7_0,0
quQtoOkS_0,0
u9QbeAsa_0,0
qVeo8ryE_0,0
HsCpByc9_0,0
O6ufm4Za_0,0
sPICEKzD_0,0
CS3jSv6d_0,0
XhB4TxrO_0,0
3NcdsnCj_0,0
seYSTrJH_0,0
C5WxSDYI_0,0
oe0IYWty_0,0
6UIuNKgX_0,0
b9CCIIR4_0,0
hhcA0yFZ_0,0
eDjSGgOJ_0,0
ITJ0MiZC_0,0
v3cu8yu2_0,0
fsr9DFbs_0,0
yl2HhId7_0,0
YORl7BV2_0,0
rT9Y7cvt_0,0
tUXyuWMp_0,0
oaPv07pE_0,0
H63GBNV4_0,0
0e24EI7J_0,0
JhZ3MuX1_0,0
7O43DCIQ_0,0
eWFu9BtF_0,0
3Nrp7XLK_0,0
OhT5WgXx_0,0
d3OWXuDF_0,0
bTisYYuI_0,0
vkDbdzNN_0,0
FTLKvH1A_0,0
ZFsstkMd_0,0
BdHn4mbz_0,0
B8NKaiB5_0,0
wt2G9qNL_0,0
XOmzW5Zv_0,0
FNkgq77F_0,0
6vaBG2Ge_0,0
xAilmWFZ_0,0
KYGOeqst_0,0
ul0zVUNJ_0,0
guDxRlbc_0,0
SyFDmlym_0,0
G5VZRkbp_0,0
dL2dhh2X_0,0
